Id,PID,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Slope,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Exterior 2nd,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,Screen Porch,Fence,SalePrice,MSsubclass_30,MSsubclass_40,MSsubclass_45,MSsubclass_50,MSsubclass_60,MSsubclass_70,MSsubclass_75,MSsubclass_80,MSsubclass_85,MSsubclass_90,MSsubclass_120,MSsubclass_150,MSsubclass_160,MSsubclass_180,MSsubclass_190,Street_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConf_CulDSac,LotConf_FR2,LotConf_FR3,LotConf_Inside,ngbhd_Blueste,ngbhd_BrDale,ngbhd_BrkSide,ngbhd_ClearCr,ngbhd_CollgCr,ngbhd_Crawfor,ngbhd_Edwards,ngbhd_Gilbert,ngbhd_Greens,ngbhd_GrnHill,ngbhd_IDOTRR,ngbhd_Landmrk,ngbhd_MeadowV,ngbhd_Mitchel,ngbhd_NAmes,ngbhd_NPkVill,ngbhd_NWAmes,ngbhd_NoRidge,ngbhd_NridgHt,ngbhd_OldTown,ngbhd_SWISU,ngbhd_Sawyer,ngbhd_SawyerW,ngbhd_Somerst,ngbhd_StoneBr,ngbhd_Timber,ngbhd_Veenker,cond1_Feedr,cond1_Norm,cond1_PosA,cond1_PosN,cond1_RRAe,cond1_RRAn,cond1_RRNe,cond1_RRNn,cond2_Feedr,cond2_Norm,cond2_PosA,cond2_PosN,cond2_RRAe,cond2_RRAn,cond2_RRNn,bldgtype_2fmCon,bldgtype_Duplex,bldgtype_Twnhs,bldgtype_TwnhsE,roofstyle_Gable,roofstyle_Gambrel,roofstyle_Hip,roofstyle_Mansard,roofstyle_Shed,roofmatl_CompShg,roofmatl_Membran,roofmatl_Tar&Grv,roofmatl_WdShake,roofmatl_WdShngl,Ext1st_AsphShn,Ext1st_BrkComm,Ext1st_BrkFace,Ext1st_CBlock,Ext1st_CemntBd,Ext1st_HdBoard,Ext1st_ImStucc,Ext1st_MetalSd,Ext1st_Plywood,Ext1st_Stone,Ext1st_Stucco,Ext1st_VinylSd,Ext1st_Wd Sdng,Ext1st_WdShing,MasVType_BrkFace,MasVType_None,MasVType_Stone,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_1,GargType_Attchd,GargType_Basment,GargType_BuiltIn,GargType_CarPort,GargType_Detchd,GargType_NA,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Year_2007,Year_2008,Year_2009,Year_2010,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD 
2693,903454020,RM,50.0,9000,4,3,1Story,5,4,1919,1950,Wd Sdng,0.0,2,3,BrkTil,3,3,1,1,1,610.0,610.0,5,4,819,0,819,0.0,0.0,1,0,2,1,3,8,0,0,1979.0,0,0.0,0.0,0,0,0,0,0,0,0,0,72000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1370,903481100,RM,60.0,10320,4,3,2Story,3,3,1915,1950,AsphShn,0.0,1,2,PConc,3,2,1,1,1,536.0,536.0,5,3,808,536,1344,0.0,0.0,2,0,3,2,2,8,0,0,1979.0,0,0.0,0.0,0,0,0,42,0,204,0,0,82375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
392,527378140,RL,69.0,10448,3,3,SLvl,6,6,1972,1972,HdBoard,333.0,2,3,CBlock,3,3,1,1,1,689.0,689.0,3,5,1378,741,2119,0.0,0.0,2,1,3,1,2,8,1,3,1972.0,3,2.0,583.0,3,3,2,0,104,0,0,4,158000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1351,903236010,RM,50.0,8635,4,3,1.5Fin,5,5,1948,2001,Wd Sdng,0.0,2,3,CBlock,3,3,1,4,6,295.0,672.0,3,5,1072,213,1285,1.0,0.0,1,0,2,1,2,7,0,0,1948.0,1,1.0,240.0,3,3,2,0,0,0,0,3,127000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
246,906201120,RL,83.0,11980,4,2,1Story,7,5,1987,1987,Plywood,177.0,3,3,CBlock,4,3,4,6,1,0.0,1433.0,5,5,1433,0,1433,1.0,0.0,1,1,1,1,3,8,2,3,1987.0,3,2.0,528.0,4,4,2,0,278,0,266,3,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
802,906201130,RL,79.0,12327,3,2,1.5Fin,8,8,1983,2009,Wd Sdng,0.0,3,3,CBlock,4,3,4,6,1,55.0,1496.0,5,5,1496,636,2132,1.0,0.0,1,1,1,1,3,6,1,4,1983.0,2,2.0,612.0,4,3,2,349,40,0,0,0,316600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404,905402090,RL,124.0,11512,3,3,SLvl,6,7,1959,2006,Plywood,84.0,2,3,CBlock,3,3,3,5,1,300.0,1019.0,4,5,1357,0,1357,1.0,0.0,1,0,2,1,4,8,1,4,1959.0,3,1.0,312.0,3,3,2,0,0,0,163,4,177000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
803,906203120,RL,90.0,14684,3,3,1Story,7,7,1990,1991,HdBoard,234.0,3,3,CBlock,4,3,2,5,4,1496.0,2158.0,4,5,2196,0,2196,0.0,0.0,2,0,3,1,3,8,1,3,1990.0,3,3.0,701.0,3,3,2,84,70,0,0,0,271900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1595,923225150,RM,69.0,2665,4,3,2Story,5,6,1976,1976,CmentBd,0.0,2,3,PConc,4,3,2,1,1,264.0,264.0,3,5,616,688,1304,0.0,0.0,1,1,3,1,2,8,1,4,1976.0,2,1.0,336.0,3,3,2,141,24,0,0,0,115000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1319,902330010,RM,50.0,5250,4,3,2Story,8,5,1872,1987,MetalSd,0.0,2,4,BrkTil,3,2,1,2,1,425.0,684.0,2,5,938,1215,2358,0.0,0.0,2,0,4,1,2,8,0,0,1979.0,0,0.0,0.0,0,0,2,0,54,20,0,0,122000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2231,909475230,RL,70.0,18044,3,3,1Story,8,5,1986,1986,Plywood,0.0,3,3,CBlock,4,3,1,1,1,279.0,279.0,4,5,2726,0,2726,0.0,0.0,2,1,2,1,3,8,1,4,1986.0,2,2.0,691.0,4,4,2,216,64,169,0,0,315000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2162,907410050,RL,79.0,9245,3,3,2Story,7,5,2006,2006,VinylSd,0.0,3,3,PConc,4,3,3,1,1,939.0,939.0,5,5,939,858,1797,0.0,0.0,2,1,3,1,3,8,0,0,2006.0,3,2.0,639.0,3,3,2,144,53,0,0,0,213500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2622,535451190,RL,60.0,7200,4,3,1Story,5,7,1950,1950,Wd Sdng,0.0,2,3,CBlock,0,0,0,0,0,0.0,0.0,3,3,1040,0,1040,0.0,0.0,1,0,2,1,2,8,0,0,1950.0,1,2.0,625.0,3,3,2,0,0,0,0,0,109500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1300,902201120,RM,50.0,6000,4,3,1Story,5,5,1948,1950,VinylSd,0.0,2,3,CBlock,3,3,1,5,4,516.0,789.0,5,5,789,0,789,0.0,0.0,1,0,2,1,2,8,0,0,1948.0,1,1.0,250.0,3,3,2,0,0,0,0,0,115000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2505,533206040,FV,34.0,3628,4,3,1Story,7,5,2004,2004,MetalSd,0.0,3,3,PConc,4,3,1,1,1,1143.0,1143.0,5,5,1143,0,1143,0.0,0.0,1,1,1,1,3,8,1,4,2004.0,3,2.0,588.0,3,3,2,0,191,0,0,0,176400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
582,534127170,RL,69.0,9156,3,3,1Story,6,7,1968,1968,BrkFace,0.0,2,3,CBlock,3,3,1,1,1,1489.0,1489.0,4,5,1489,0,1489,0.0,0.0,2,0,3,1,3,8,1,4,1968.0,3,2.0,462.0,3,3,2,0,0,0,0,0,185750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1458,907254020,RL,73.0,9066,3,3,2Story,8,5,1999,2000,VinylSd,320.0,3,3,PConc,4,3,2,6,1,336.0,1004.0,5,5,1004,848,1852,0.0,0.0,2,1,3,1,3,8,2,3,1999.0,2,3.0,660.0,3,3,2,224,106,0,0,4,230000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
281,908203100,RL,64.0,6410,4,3,1Story,4,5,1958,1958,Wd Shng,0.0,2,3,CBlock,3,3,1,1,1,960.0,960.0,5,5,960,0,960,0.0,0.0,1,0,3,1,2,8,0,0,1979.0,0,0.0,0.0,0,0,2,0,0,0,0,3,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1499,908154235,RL,313.0,63887,1,3,2Story,10,5,2008,2008,Stucco,796.0,4,3,PConc,5,3,4,6,1,466.0,6110.0,5,5,4692,950,5642,2.0,0.0,2,1,3,1,4,8,3,4,2008.0,2,2.0,1418.0,3,3,2,214,292,0,0,0,160000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2298,923230180,RL,54.0,7244,4,3,SFoyer,5,7,1970,1970,VinylSd,0.0,2,4,CBlock,4,3,3,5,1,149.0,768.0,5,5,768,0,768,1.0,0.0,1,0,2,1,2,8,0,0,1987.0,1,2.0,624.0,3,3,2,104,0,0,0,0,129500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2580,535180020,RL,72.0,10152,4,3,1Story,6,6,1956,1994,Wd Sdng,0.0,2,3,CBlock,3,3,3,4,1,210.0,1124.0,5,5,1124,0,1124,1.0,0.0,1,0,3,1,2,8,1,3,1956.0,2,1.0,353.0,3,3,2,0,211,180,142,0,153000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
568,533210020,FV,30.0,3000,4,3,2Story,6,5,2009,2009,VinylSd,76.0,3,3,PConc,4,3,3,6,1,318.0,612.0,5,5,612,612,1224,0.0,0.0,2,1,2,1,3,8,0,0,2009.0,3,2.0,528.0,3,3,2,0,234,0,0,0,173733,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1807,531363020,RL,63.0,7500,4,3,1Story,6,5,2006,2007,VinylSd,0.0,2,3,PConc,4,3,1,1,1,1100.0,1100.0,5,5,1100,0,1100,0.0,0.0,1,1,3,1,2,8,0,0,1979.0,0,0.0,0.0,0,0,2,0,136,0,0,0,146000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
129,534431070,RL,120.0,17360,4,3,1.5Fin,6,6,1949,1950,MetalSd,340.0,2,4,CBlock,3,3,1,3,1,482.0,782.0,3,5,1019,537,1556,0.0,0.0,2,0,3,1,2,8,1,4,1949.0,1,2.0,470.0,3,3,2,0,0,150,0,0,172500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2294,923229100,RL,69.0,15957,3,2,SLvl,6,6,1977,1977,Plywood,0.0,2,3,PConc,4,3,4,6,1,96.0,1244.0,3,5,1356,0,1356,2.0,0.0,2,0,3,1,2,8,1,3,1977.0,2,2.0,528.0,3,3,2,1424,0,0,0,3,188000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1860,533254130,RL,80.0,9600,4,3,1Story,6,8,1976,1976,MetalSd,0.0,2,3,CBlock,4,3,4,5,1,284.0,1262.0,5,5,1262,0,1262,0.0,1.0,2,0,3,1,2,8,1,3,1976.0,3,2.0,460.0,3,3,2,298,0,0,0,0,181500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
839,907131090,RL,43.0,10667,2,3,2Story,7,6,1996,1996,VinylSd,0.0,3,3,PConc,4,3,3,6,5,70.0,799.0,5,5,827,834,1661,1.0,0.0,2,1,3,1,3,8,1,3,1996.0,3,2.0,550.0,3,3,2,158,61,0,0,0,212000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2349,527355060,RL,81.0,10530,4,3,2Story,7,5,1978,1978,Plywood,68.0,2,3,CBlock,3,3,1,1,1,945.0,945.0,3,5,945,912,1857,0.0,0.0,2,1,4,1,2,8,1,3,1978.0,3,2.0,482.0,3,3,2,400,105,0,0,4,188900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1903,534450110,RL,50.0,5000,4,3,1Story,3,3,1946,1950,Wd Shng,0.0,1,2,CBlock,2,2,1,2,1,367.0,666.0,2,5,666,0,666,0.0,1.0,1,0,2,1,3,8,0,0,1979.0,0,0.0,0.0,0,0,0,0,52,0,0,3,64500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
234,905352140,RL,69.0,17082,3,2,2Story,6,5,1978,1992,VinylSd,288.0,2,3,PConc,4,3,3,5,1,153.0,1117.0,5,5,1117,864,1981,1.0,0.0,2,1,4,1,3,8,1,3,1978.0,2,2.0,522.0,3,3,2,336,104,0,0,0,230000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
